,acousticness,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
1177,0.406,0.658,176320,0.424,0xG0SHshCStMEyNbNC5d4k,0.0,8,0.0605,-6.796,1,0.093,114.342,4,0.429
1178,0.0963,0.621,268193,0.673,7JnQmMIjTZzCptaor4FYLy,0.0,2,0.306,-7.518,1,0.361,80.471,4,0.276
1179,0.147,0.488,205600,0.538,0wJJhRgdHhT93Z3iWdMB0T,0.0,6,0.305,-4.974,1,0.076,67.037,4,0.38
1180,0.302,0.805,187571,0.429,6ki9xXYU55ZSIU5DiFuIRT,4.86e-05,1,0.0962,-11.902,1,0.182,77.488,4,0.332
1181,0.48,0.557,141642,0.312,03Mradtcg4Il4gUQJ9LC9V,3.95e-05,9,0.124,-15.003,1,0.277,89.484,5,0.0748
1182,0.0603,0.813,115922,0.366,3MMwcrgTCJ7bOAIScTyXFk,0.0,5,0.0864,-10.53,0,0.337,77.531,4,0.184
1183,0.0474,0.783,207090,0.36,5smaUuzvwMXtiuBPvzVBLE,0.00795,0,0.0862,-7.947,0,0.1,74.999,4,0.412
1184,0.616,0.816,138936,0.245,7EoSDrwBPUBeBEORrpvgko,0.000813,0,0.127,-15.617,0,0.414,140.04,4,0.187
1185,0.00665,0.49,204878,0.601,4wPZ9kNZQZ6el6IcYTyhF6,1.81e-06,1,0.0907,-6.131,1,0.196,98.966,4,0.245
1186,0.0453,0.574,217333,0.937,6DRsEO5yuEGBF87qpyMB4d,0.0,5,0.242,-4.34,1,0.112,103.006,4,0.446
1187,0.242,0.878,128669,0.233,6IgtGf4ZmG3OPLmE1PFXrr,0.0,5,0.0817,-11.311,0,0.603,134.956,4,0.135
1188,0.454,0.477,193143,0.581,5XVO2yXESFgE9og4IwrILf,1.59e-06,10,0.196,-7.555,0,0.117,110.049,4,0.171
1189,0.375,0.8,179908,0.276,2VGNV3fdVW5gdd4j2wYSU8,0.0,4,0.0699,-15.301,0,0.091,115.019,4,0.0766
1190,0.742,0.568,221827,0.508,569dtdMw7TOS8E4qMCNRtP,3.02e-05,9,0.101,-7.73,1,0.0338,75.073,4,0.188
1191,0.215,0.794,112547,0.364,1tFu1ELRLvY8Je4KORNd0G,0.0,2,0.0987,-13.181,1,0.373,144.982,4,0.159
1192,0.000725,0.897,204787,0.448,2nYwV62UABTH0NanrwVIdQ,1.17e-05,1,0.365,-8.874,1,0.0766,145.971,4,0.316
1193,0.186,0.768,216897,0.517,0ofbQMrRDsUaVKq2mGLEAb,3.8e-05,7,0.104,-4.323,0,0.0312,104.992,4,0.418
1194,0.0727,0.77,264957,0.478,6RFGykMl5wP1gMPccCY9oB,3.52e-05,7,0.112,-5.937,1,0.237,174.102,4,0.194
1195,0.491,0.576,230267,0.39,0jdny0dhgjUwoIp5GkqEaA,0.0,10,0.111,-7.202,1,0.0297,73.433,4,0.319
1196,0.256,0.52,180823,0.761,7vGuf3Y35N4wmASOKLUVVU,4.96e-06,4,0.17,-3.093,1,0.0853,141.971,4,0.286
1197,0.146,0.647,181812,0.669,2OALaHcDdKkjYEpAr0Qzab,2.14e-05,5,0.0805,-5.292,1,0.0594,103.099,4,0.229
1198,0.0357,0.479,185813,0.929,1nxufatvWIGPPBtPACXzu8,0.125,9,0.148,-3.461,1,0.141,179.912,4,0.606
1199,0.00179,0.652,181673,0.855,6WbADFqMvR8N5u0BvtsWQE,0.0,2,0.0404,-4.832,1,0.0441,134.009,4,0.279
1200,0.0254,0.386,271520,0.594,31MkGwj0SWgZaTvEt5Hgxv,3.03e-06,1,0.0873,-6.186,1,0.0565,113.843,4,0.187
1201,0.147,0.488,205600,0.538,1JuChOEPH0Rceq573FGQSK,0.0,6,0.305,-4.974,1,0.076,67.037,4,0.38
1202,0.00369,0.515,217547,0.847,1g1TeDflB6atAy7HKwrzXu,6.66e-05,5,0.293,-2.951,1,0.039,168.104,4,0.645
1203,0.00339,0.738,189440,0.525,09KlDlkOYuC5x6hOaM7vaP,0.0,1,0.351,-6.298,0,0.0371,124.008,4,0.13
1204,0.0438,0.743,196360,0.765,1kJtfldK9F7XmsSiSNlbth,0.0416,5,0.667,-3.586,0,0.0389,114.991,4,0.338
1205,0.171,0.65,204362,0.842,6TG4IZt8i47CFbMoVFVSbh,0.0,1,0.463,-3.071,0,0.0565,112.048,4,0.501
1206,0.0935,0.814,200774,0.635,33z5crv3IO5U2BOi8xod92,0.0,7,0.0892,-6.609,0,0.0809,87.581,4,0.784
1207,0.693,0.622,218640,0.393,2Tuc96S4JToUiQSLW3aMec,0.0,0,0.124,-6.269,1,0.0281,120.111,4,0.548
1208,0.173,0.498,231360,0.339,318EGw5ZZB8U5MdMWQwxZQ,0.0,7,0.1,-9.047,1,0.0281,78.899,4,0.305
1209,0.0147,0.703,178333,0.525,1f7CEUAJvPcZLihlP5CAQI,2.33e-06,1,0.15,-7.009,1,0.0275,106.97,4,0.425
1210,0.0281,0.61,181674,0.731,22BH6K8RlpwNzIINvWS4Jj,0.0,8,0.272,-5.187,1,0.116,97.935,4,0.724
1211,0.0188,0.661,210682,0.631,4GBuL6fgtVXJNgP1GzoF6Z,3.3e-05,4,0.342,-4.561,0,0.144,179.074,4,0.409
1212,0.14,0.404,172773,0.738,1Himp3M7IH46qw2yBN1Fxy,4.67e-05,7,0.133,-3.985,1,0.0562,199.661,4,0.367
1213,0.0671,0.584,197893,0.946,5HJ2psjlq5wyxtUA43Ylgy,0.0,7,0.0863,-3.576,0,0.119,105.906,4,0.395
1214,0.0168,0.788,140945,0.533,5RCfvwDewu6p2x1mEI6smX,0.0,9,0.204,-7.594,1,0.352,80.04,4,0.468
1215,0.0251,0.554,205733,0.743,76lgcpdPtw5hHu3A6LuGZe,0.0,9,0.359,-6.016,1,0.0287,72.997,4,0.673
1216,0.013,0.551,240760,0.801,1mMLMZYXkMueg65jRRWG1l,6.03e-06,6,0.265,-5.069,1,0.0303,128.027,4,0.625
1217,0.387,0.614,169853,0.682,2H881m3JRA8lpuuwaQL6zy,0.0,11,0.134,-4.117,0,0.102,100.202,4,0.566
1218,0.00398,0.744,189467,0.752,7iNIg7XDEaYECfWD5dJ9Va,0.0,8,0.307,-5.316,1,0.0368,104.99,4,0.65
1219,0.0561,0.853,227600,0.606,1lzr43nnXAijIGYnCT8M8H,0.0,0,0.313,-4.596,1,0.0713,94.759,4,0.654
1220,0.00459,0.744,189467,0.739,7nZmah2llfvLDiUjm0kiyz,0.0,8,0.306,-5.35,1,0.0387,104.99,4,0.649
1221,0.00543,0.614,129478,0.598,5XQMr19TL7Mfksq9zihbOu,0.0,10,0.1,-6.335,0,0.0561,105.803,4,0.565
1222,0.0232,0.89,233087,0.633,1HTtUBEY3tuw2btgwwI2Ja,0.000343,11,0.0993,-5.475,1,0.168,139.948,4,0.425
1223,0.00124,0.551,248782,0.869,0B48113ZG9UfkWWt7qD9xX,3.03e-05,9,0.164,-5.043,1,0.0606,121.91,4,0.297
1224,0.0472,0.554,193693,0.643,6hOXZU0LaHatd55NMohYdk,0.0,5,0.136,-5.471,1,0.0286,142.031,4,0.614
1225,0.0306,0.747,213132,0.524,40oKW22ZNNkEdZLJTScaQI,0.0,10,0.2,-6.807,0,0.245,140.053,4,0.363
1226,0.041,0.611,189667,0.804,7gbs274CmEorDmQuOYzaud,0.0,1,0.418,-5.633,1,0.276,162.087,4,0.374
1227,0.154,0.527,188797,0.907,3zoYkqS4y2BsGVShPL2nTE,0.0,4,0.0993,-3.09,0,0.11,93.813,4,0.664
1228,0.0646,0.632,217793,0.805,6JsfvqClYnc2R5yZ67C2ch,5.83e-05,0,0.161,-5.188,1,0.045,93.009,4,0.429
1229,0.0203,0.661,209813,0.636,76T8y91xMLWJgfsEsmWGxW,2.25e-05,4,0.378,-4.551,0,0.118,179.041,4,0.428
1230,0.0029,0.521,268044,0.55,66MGk6BwVMx5O1TJqDAX4Y,0.171,1,0.0955,-6.222,1,0.0709,184.018,4,0.0391
1231,0.0304,0.803,106021,0.789,4CHp6dRZTeFAu4bSOxfH7Y,0.0,10,0.378,-3.434,0,0.0383,119.999,4,0.647
1232,0.201,0.781,135497,0.553,3CbZJbqh43varroTwUlwSB,0.000233,0,0.383,-4.277,1,0.0735,121.968,4,0.308
1233,0.255,0.858,184271,0.598,7Jd3almoehzurMOYuy2eIE,0.0,1,0.0869,-4.961,1,0.311,147.945,4,0.696
1234,0.14,0.537,418628,0.751,5R0gQ30puwU1ffBH6ccEwq,0.0,8,0.206,-4.082,1,0.338,70.475,3,0.308
1235,0.344,0.639,237923,0.855,4GFYhFM3OfFjyt1U0DaCVT,3.63e-06,7,0.1,-6.214,1,0.365,139.851,4,0.59
1236,0.0319,0.804,169345,0.66,1WIZiOuNO3woKfdlSK2gNn,0.0,10,0.103,-4.86,0,0.0726,94.053,4,0.257
1237,0.213,0.435,267787,0.712,4McRlwqJQIERlJFiJEgbP0,0.0,8,0.314,-6.173,1,0.0668,131.251,4,0.151
1238,0.119,0.473,186813,0.777,6Ep6BzIOB9tz3P4sWqiiAB,7.87e-05,9,0.671,-3.698,1,0.059,136.249,4,0.21
1239,0.0106,0.782,265747,0.868,693iqPOQvhI7PobtR8CC8v,0.00252,5,0.29,-1.715,0,0.04,96.042,4,0.884
1240,0.21,0.767,211859,0.671,2VjtYe7gpfUi2OkGxR2O2z,1.12e-05,9,0.129,-6.416,0,0.142,128.072,4,0.474
1241,0.00264,0.732,182707,0.75,7GX5flRQZVHRAGd6B4TmDO,0.0,11,0.109,-6.366,0,0.231,155.096,4,0.401
1242,0.617,0.703,221747,0.757,2eAZfqOm4EnOF9VvN50Tyc,0.0,1,0.106,-3.612,1,0.05,82.008,4,0.696
1243,0.0715,0.813,207039,0.528,1uL78kFWxhz3umTMWJu8n5,0.0,6,0.125,-6.305,0,0.313,79.532,4,0.131
1244,0.0235,0.791,247347,0.513,1QgTBfRN5m81a5K01qens6,2.83e-05,10,0.101,-6.568,0,0.269,76.997,4,0.481
1245,0.424,0.266,185276,0.642,65kp3OFn7JXbCvkm3m2Ui2,0.0,7,0.0943,-5.133,1,0.0694,75.022,4,0.0371
1246,0.469,0.872,119133,0.391,7m9OqQk4RVRkw9JJdeAw96,4.13e-06,0,0.297,-9.144,0,0.242,134.021,4,0.437
1247,0.0172,0.797,146520,0.533,7AQim7LbvFVZJE3O8TYgf2,0.000152,0,0.103,-9.74,0,0.0412,131.036,4,0.329
1248,0.159,0.902,177048,0.673,3tcoEYOZUHKB3RKNByIN13,0.0,4,0.289,-7.481,1,0.458,132.066,4,0.615
1249,0.0043,0.623,173798,0.58,5tRmoZRoupvMYPV1oezFrH,0.0,8,0.394,-7.076,1,0.332,163.159,4,0.301
1250,0.0112,0.788,189230,0.689,0QV16pno66L6K3fn4W13b7,0.0,8,0.22,-7.211,1,0.13,136.045,4,0.681
1251,0.0459,0.778,190355,0.707,5O8x1YlmLQopQHErxtDfi9,0.0,4,0.111,-3.606,0,0.0746,126.684,4,0.458
1252,0.847,0.734,95467,0.57,3GVkPk8mqxz0itaAriG1L7,2.14e-05,7,0.112,-7.066,0,0.133,129.953,4,0.689
1253,0.105,0.585,233645,0.691,5Y3Tj0wJhKAaPbwWxXxZGS,0.0,0,0.088,-6.015,1,0.259,125.978,4,0.349
1254,0.0541,0.859,258789,0.563,1MJErNPIQUoEMu4YUUmecm,0.0,1,0.0685,-6.635,0,0.112,119.934,4,0.412
1255,0.782,0.746,120027,0.251,5TXDeTFVRVY7Cvt0Dw4vWW,0.00203,11,0.106,-16.169,0,0.259,139.999,4,0.18
1256,0.585,0.769,144733,0.156,2H3wWrnO758y0fPH7Ilerg,0.015,11,0.102,-10.7,0,0.035,105.95,4,0.527
1257,0.409,0.697,264124,0.531,14nAQy3fHVzDb7LKxpS7Ld,0.0,10,0.142,-5.527,0,0.0402,139.972,4,0.621
1258,0.307,0.731,163202,0.204,2UwbhMie1EAYuTZ0QXeMwl,0.0109,9,0.0989,-11.314,0,0.0369,142.141,4,0.191
1259,0.222,0.747,173419,0.606,2ZdCrBA52bb4pIG3tOOZiQ,0.0,4,0.281,-5.286,1,0.172,155.055,4,0.2
1260,0.768,0.735,129720,0.197,2yZax79pOrYuyIFVW2cZY2,0.000276,3,0.296,-13.378,0,0.537,147.899,4,0.383
1261,0.741,0.728,201544,0.73,0ro5QCkSCtbfhMHnvMase3,0.0,5,0.705,-5.402,1,0.213,136.052,4,0.736
1262,0.0209,0.651,274880,0.68,2O1qYJTA2BI5ypFFqEZhh4,0.0,8,0.381,-6.057,0,0.0647,127.001,4,0.092
1263,0.34,0.427,199211,0.698,57nQyFocXZrKvWg5ZPYSoG,0.0,1,0.0817,-6.06,1,0.247,93.611,5,0.447
1264,0.859,0.57,163840,0.0279,05bnEv2dpFzmGVLGdjD9UP,0.0892,1,0.254,-22.282,1,0.0588,84.902,4,0.28
1265,0.461,0.597,50748,0.113,0VJYhKhrHgJ7fgjGaC2k07,0.000393,0,0.148,-34.475,1,0.954,81.311,5,0.313
1266,0.973,0.461,86827,0.0279,2vQwlW8H1jFveGNXwZfJCV,0.00226,0,0.169,-21.992,1,0.0412,88.388,4,0.354
1267,0.737,0.57,99707,0.285,5xbrhx2tMMcN68IT3cJbhS,0.0133,9,0.108,-14.125,0,0.0381,83.485,4,0.0973
1268,0.0258,0.419,236987,0.585,65MOTX6uSFAnqXl7dlAuId,0.0,6,0.143,-5.435,1,0.0741,72.635,4,0.256
1269,0.362,0.592,217107,0.681,0m2orA1i5lLZUOt9XLwSd0,0.0,0,0.142,-5.597,1,0.141,147.016,4,0.491
1270,0.0162,0.53,165200,0.512,20H2Hd5AkUcRjB4yL3UQtJ,7.04e-05,8,0.128,-7.094,1,0.133,196.121,4,0.401
1271,0.102,0.859,210333,0.424,3LyNsopPP3hXf8bZBE7cDk,0.0,10,0.327,-6.155,1,0.27,145.886,4,0.293
1272,0.0876,0.629,260077,0.717,1DRW9bQzt2SE8f7H4KJZyL,0.0,6,0.358,-5.706,1,0.0638,145.959,4,0.129
1273,0.000115,0.494,188228,0.778,4U9arGcc4ATa7shChhLQP0,0.0,8,0.0904,-7.041,1,0.0359,139.963,4,0.406
1274,0.0483,0.919,146427,0.535,0PDwNx6GrHc5sRVy6Hc7GP,0.0,5,0.102,-5.944,0,0.093,117.957,4,0.197
1275,0.218,0.732,207560,0.632,3FUP0gYxsivCHzWzu8uUGw,0.0,2,0.312,-5.46,1,0.231,81.506,4,0.337
1276,0.0889,0.9,236227,0.532,0WQcnrsEqrY2e5nexGe3HX,0.0,0,0.0533,-5.516,1,0.0744,140.023,4,0.592
1277,0.0856,0.809,212383,0.58,1tyjWMMINb9S0YBynTvJ7s,0.0,1,0.115,-7.253,1,0.348,157.961,4,0.146
1278,0.333,0.877,205267,0.375,28mIIBZt0jAe8k9g52NOsX,0.0103,10,0.101,-10.83,1,0.304,77.028,4,0.0832
1279,0.181,0.635,218947,0.777,0RyA3o15NOLJYtm9NlDu5c,0.0,1,0.357,-6.018,1,0.231,128.09,4,0.177
1280,0.129,0.596,177292,0.935,6znSbsDDFdBZaiucjUGaWy,0.0,6,0.108,-2.794,0,0.0855,130.029,4,0.678
1281,0.295,0.65,176893,0.782,0OlS52TmtK2gPaEtdmr7DN,0.0,8,0.107,-4.295,1,0.0721,171.988,4,0.944
1282,0.135,0.586,195667,0.855,3OTMcouJxgNYYwuLsQ4Qw6,0.0,1,0.754,-3.481,1,0.323,80.105,4,0.549
1283,0.0678,0.695,256560,0.502,2AyyImkxFBEhfPmIe46Ppl,0.0,8,0.11,-5.389,1,0.279,173.916,3,0.447
1284,0.0143,0.821,119147,0.567,7yIxGTsByzEpbxmZtyP6rO,0.0,7,0.144,-5.467,1,0.166,129.976,4,0.0985
1285,0.0499,0.787,174627,0.68,6g5exlGGjNqJwIK6OQoolD,0.0,7,0.117,-5.991,0,0.0488,110.016,4,0.574
1286,0.0933,0.65,213226,0.765,0Z9HQ8YvHqdeOjTwsR3cS7,0.00457,11,0.119,-4.603,0,0.0464,107.015,4,0.475
1287,0.593,0.725,184080,0.437,2A69wys3S9uiPSmn6UZWJn,0.0,6,0.0842,-9.602,1,0.0575,83.985,4,0.759
1288,0.194,0.921,211840,0.442,1jNrotshHZUS2wj7MU6Lw9,6.11e-06,1,0.0907,-6.347,1,0.287,124.055,4,0.0552
1289,0.0651,0.797,173600,0.844,4dVpf9jZjcORqGTLUaeYj9,0.0,11,0.087,-5.482,1,0.275,170.142,4,0.52
1290,0.422,0.658,278180,0.294,7zFXmv6vqI4qOt4yGf3jYZ,5.2e-05,4,0.0749,-8.533,0,0.0321,74.038,4,0.358
1291,0.467,0.468,257541,0.682,3qpCDnqnikzjra9AeifPdt,0.0,1,0.117,-3.5,1,0.161,104.941,3,0.216
1292,0.74,0.654,243238,0.325,6R6ihJhRbgu7JxJKIbW57w,2.14e-05,2,0.152,-11.925,1,0.282,139.886,4,0.39
1293,0.213,0.773,211859,0.68,6uFsE1JgZ20EXyU0JQZbUR,1.57e-05,9,0.122,-6.378,0,0.141,128.062,4,0.497
1294,0.523,0.848,255413,0.663,4pdgV8qr9Oytcv6thCdiIZ,0.0,8,0.108,-5.606,0,0.245,133.993,4,0.333
1295,0.0767,0.795,199849,0.608,4mxWSdf71VFO52qFeY0fZt,2.92e-06,5,0.0853,-5.222,0,0.0694,110.001,4,0.386
1296,0.402,0.721,181933,0.626,6875MeXyCW0wLyT72Eetmo,0.0,4,0.102,-4.2,1,0.123,99.914,4,0.558
1297,0.0793,0.795,199849,0.611,6YVpU5vVxezJCYeQUxIkRT,3.04e-06,5,0.0853,-5.224,0,0.0711,110.016,4,0.404
1298,0.00413,0.897,212014,0.634,6eUncuJutsFi9BGO1JaBHh,0.0,4,0.0686,-6.264,0,0.161,112.048,4,0.506
1299,0.0242,0.642,225953,0.791,26K4tbF6waeJzo11e3JDo8,0.00891,0,0.192,-6.073,1,0.137,169.84,4,0.359
1300,0.098,0.688,190227,0.85,3ddGkOciDpBIKYO5V2GY4N,0.0,7,0.043,-4.48,1,0.065,87.985,4,0.826
1301,0.194,0.638,179680,0.62,2ODKShrWcNSyoqqCWHzuzR,0.000113,11,0.073,-2.416,1,0.0555,95.868,4,0.492
1302,0.0755,0.693,199980,0.674,1zOrNX2Rp00WGJzNJUfj0V,1.42e-06,1,0.194,-5.58,1,0.0626,128.096,4,0.316
1303,0.232,0.532,217773,0.793,2Es3LsoQwFJNfpQYRWxfS9,0.0,5,0.329,-4.3,0,0.159,81.99,4,0.641
1304,0.000481,0.66,143969,0.603,0AICBlLzFCTpUqmAbtzB2z,0.0,9,0.128,-7.366,0,0.0661,119.412,4,0.226
1305,0.342,0.572,237923,0.855,4WmvfnGUjIkJuKdaT0D3He,3.61e-06,2,0.1,-6.213,0,0.386,139.554,4,0.597
1306,0.0573,0.616,208198,0.77,19WjVVgXjdKXfLXoaDPwTM,0.0,2,0.159,-6.5,1,0.142,160.049,4,0.412
1307,0.247,0.95,124056,0.533,6foxplXS0YEq8cO374Lty4,0.0,5,0.114,-7.022,1,0.148,119.869,4,0.675
1308,0.0665,0.615,208198,0.779,7zgqtptZvhf8GEmdsM2vp2,0.0,2,0.155,-6.454,1,0.135,160.0,4,0.453
1309,0.104,0.767,165467,0.934,0XfOi87h82i09rQjWYG0Bm,0.0,4,0.0835,-3.057,0,0.195,121.069,4,0.895
1310,0.101,0.258,239000,0.437,1j4kHkkpqZRBwE0A4CN4Yv,1.27e-06,11,0.106,-6.593,0,0.039,180.043,4,0.0967
1311,0.611,0.63,245172,0.5,6y6jbcPG4Yn3Du4moXaenr,4.04e-05,1,0.114,-8.755,0,0.0611,144.871,4,0.315
1312,0.658,0.653,201000,0.378,0mel2N9Ws9r4yLQn5QE21Y,0.0,5,0.177,-8.273,1,0.0533,91.835,4,0.54
1313,0.0288,0.665,157080,0.749,3d0UvSeEHiTvWSIP9SjU6K,0.000102,7,0.0835,-5.507,1,0.0293,130.05,4,0.814
1314,0.0393,0.659,174800,0.717,5AEtlRudpgdT5FtNiuly6Y,0.0,8,0.0769,-4.202,1,0.0581,103.036,4,0.71
1315,0.0117,0.838,245387,0.771,2Xqd0wUttjueBfdcltADOv,0.0,1,0.0853,-3.791,1,0.244,175.957,4,0.405
1316,0.00732,0.341,195667,0.576,4bhQq99HRP0whXut7pM5vV,0.0,4,0.142,-7.142,1,0.0559,147.913,4,0.336
1317,0.000774,0.611,223627,0.844,4EDV8s0WpNfW2wIU7wElLQ,0.0,9,0.337,-3.763,0,0.0359,104.985,4,0.548
1318,0.0397,0.449,232937,0.699,4v0H0JBon5WDXAAQMJU9re,0.000106,6,0.136,-6.024,1,0.116,160.833,4,0.196
1319,0.00755,0.811,172599,0.596,0o7glLPfZgns8ZF14Wlpf7,1.15e-05,11,0.0588,-5.428,1,0.0621,130.03,4,0.673
1320,0.0251,0.554,205733,0.743,2YMhrXQYKkm4kXLcXKKd5z,0.0,9,0.359,-6.016,1,0.0287,72.997,4,0.673
1321,0.0269,0.789,223777,0.748,2h9L3U6h3jnfOpIAj8E86H,0.000683,7,0.158,-6.465,1,0.0665,110.058,4,0.307
1322,0.112,0.688,190227,0.847,5x15UYkAGFVFfKnHqG6n2l,0.0,7,0.0431,-4.422,1,0.0666,87.971,4,0.765
1323,0.0358,0.729,283193,0.891,5rnFOEEIBIWZ6dhHrY6zHh,8.95e-06,7,0.358,-3.114,1,0.0795,144.872,4,0.865
1324,0.0145,0.705,178333,0.529,7CxRCfRkizchpymeAQmidV,1.77e-06,1,0.174,-7.003,1,0.0273,106.966,4,0.431
1325,0.112,0.438,205453,0.403,4Io3yZB2oI5KrGLP1REVG1,0.0,3,0.132,-8.572,1,0.0258,84.787,4,0.458
1326,0.0901,0.373,197733,0.418,4I39irD0xSyfRA099AsWow,0.0,1,0.0918,-6.316,1,0.0533,95.557,3,0.117
1327,0.00556,0.653,190448,0.941,6Z884oSfliz0mKqTJTXrwb,0.0788,1,0.277,-2.709,0,0.0583,110.019,4,0.688
1328,0.00864,0.601,202907,0.714,1B5JR28jIRSnB7aARKXi9e,0.0,9,0.121,-4.985,1,0.0393,139.999,4,0.902
1329,0.0097,0.34,214680,0.825,3LHjFFyNfrISLdf10Kydfx,0.0,9,0.317,-4.579,1,0.272,168.06,4,0.782
1330,0.0431,0.55,193680,0.65,5dOQ2CJh3G0KoLCPj8nHHh,0.0,5,0.136,-5.433,1,0.0301,141.986,4,0.556
1331,0.0274,0.366,205267,0.718,64FbYbMPiW3XgjKsyhzReM,2.17e-06,0,0.358,-6.502,0,0.0284,108.975,3,0.806
1332,0.163,0.47,183200,0.852,2n5ZD87XQ2yvIxGjoYbUmZ,2.04e-06,4,0.281,-5.874,1,0.0933,168.063,4,0.773
1333,0.00344,0.591,167813,0.86,3KDMsszN0MV7mQcV6kbysN,0.00961,6,0.209,-5.68,0,0.0318,130.064,4,0.824
1334,0.618,0.515,201000,0.378,7oAraczbemGSNWqnbkU87R,0.0,5,0.172,-8.264,1,0.065,91.883,4,0.536
1335,0.032,0.663,157080,0.738,30MM5jWpUmOxtTNd9Ey5LZ,0.000225,7,0.0856,-5.48,1,0.0303,130.02,4,0.825
1336,0.032,0.667,174800,0.726,5Gu0PDLN4YJeW75PpBSg9p,0.0,8,0.0745,-4.172,1,0.054,103.001,4,0.77
1337,0.000899,0.607,223627,0.841,2d48mamATjby7wgPjdrSOQ,0.0,9,0.34,-3.772,0,0.0371,104.978,4,0.505
1338,0.00651,0.474,195667,0.583,0wyja8xD9cNhDtfuY0dVMP,0.0,4,0.128,-7.093,1,0.0469,148.051,4,0.366
1339,0.105,0.687,190227,0.842,4Vxu50qVrQcycjRyJQaZLC,0.0,7,0.0436,-4.382,1,0.058,87.968,4,0.778
1340,0.047,0.643,163870,0.783,7iDa6hUg2VgEL1o1HjmfBn,0.0,10,0.083,-6.458,1,0.0856,154.084,4,0.579
1341,0.125,0.752,240375,0.705,5geeTRRcsIg0MS5TvtBtHU,0.0,1,0.0919,-4.893,0,0.138,129.966,4,0.694
1342,0.0147,0.707,178333,0.531,3pJkBPHadRAxBBo484RipI,2.11e-06,1,0.175,-7.014,1,0.0273,106.992,4,0.417
1343,0.0398,0.294,232937,0.697,6oNZ0WxqptE7V0qpjtyJ4a,0.00011,6,0.136,-6.029,1,0.128,160.566,4,0.183
1344,0.113,0.588,205453,0.408,0OWZFobGSIW9GrSlQ9C5pc,0.0,3,0.13,-8.662,1,0.0237,85.008,4,0.484
1345,0.294,0.76,161990,0.476,1tp1xMJ1uaOktksskS0Fzs,0.0,8,0.1,-8.103,1,0.241,147.01,4,0.354
1346,0.13,0.577,218320,0.522,7wGoVu4Dady5GV0Sv4UIsx,9.03e-05,5,0.142,-6.594,0,0.0984,159.772,4,0.119
1347,0.254,0.615,214255,0.547,7rdUtXasA973gmrr2Xxh3E,0.0,0,0.171,-5.086,0,0.152,106.688,4,0.167
1348,0.371,0.443,223044,0.55,2NkbRmygVirMQFCjSkyY7Q,0.0,0,0.125,-6.417,1,0.041,77.52,4,0.188
1349,0.000209,0.515,266187,0.917,6JSryEdVJTZq6YBn3wK2sn,0.000476,1,0.145,-7.312,1,0.0417,121.988,4,0.409
1350,0.255,0.718,160286,0.681,1hPfhLeUCo1ltQLXjYkhp4,1.88e-05,5,0.208,-4.593,0,0.0361,139.99,4,0.356
1351,0.00527,0.577,230427,0.882,7cQMJ0wDqVS5iM0JIvP6Ay,0.0,8,0.257,-5.224,1,0.0492,115.022,4,0.564
1352,0.00113,0.632,197893,0.73,6Ll3qUTssdGWMxbwhMud2N,0.0,6,0.0826,-4.075,0,0.0338,125.993,4,0.311
1353,0.0777,0.573,223347,0.543,75ZvA4QfFiZvzhj2xkaWAh,0.0,8,0.199,-5.357,0,0.0398,143.916,4,0.308
1354,0.174,0.678,204418,0.607,0sZfuG1rArPovx9CdZ40vZ,0.0,0,0.0788,-7.19,1,0.075,91.973,4,0.445
1355,0.128,0.58,218320,0.531,1OmcAT5Y8eg5bUPv9qJT4R,0.000127,5,0.143,-6.631,0,0.0776,159.786,4,0.141
1356,0.375,0.517,223044,0.552,3hRZsdTF5uyGA2uhNqEuhm,0.0,0,0.106,-6.401,1,0.039,153.747,4,0.196
1357,0.119,0.82,292910,0.696,4YkwUfWSIxdKNLDXw0caFO,0.0,7,0.231,-4.918,0,0.182,144.981,4,0.617
1358,0.022,0.598,223123,0.775,5SE57ljOIUJ1ybL9U6CuBH,0.0,1,0.0677,-4.035,0,0.0545,129.819,4,0.687
1359,0.0298,0.651,227191,0.756,2tdq0CeAGSfhI2l4Gwkvgx,0.0,8,0.396,-4.388,1,0.0762,121.96,4,0.473
1360,0.142,0.612,196776,0.844,3ryjLm3oupIjJFGc39naNi,0.0,5,0.287,-4.694,0,0.0756,134.868,4,0.653
1361,0.523,0.476,139972,0.581,7iV733e1KacKrFRaBNxVEf,0.0,8,0.201,-8.795,1,0.12,129.568,4,0.282
1362,0.2,0.583,245621,0.712,0ffweDHrg4bZqdG4IfGYuo,0.0,2,0.268,-4.942,0,0.0326,94.051,4,0.776
1363,0.00912,0.667,238193,0.889,2SYa5Lx1uoCvyDIW4oee9b,0.0,6,0.0816,-4.851,1,0.0918,169.959,4,0.541
1364,0.171,0.856,235780,0.617,5nq1uTNIR1cBR72T87viS0,0.0,10,0.0857,-5.308,0,0.0841,136.082,4,0.759
1365,0.754,0.778,243288,0.433,4UdzNCjI27SvzXvV1m0CKM,0.0,2,0.0907,-12.697,1,0.564,146.015,4,0.665
1366,0.085,0.654,179827,0.717,6M0IsaUX4GNyto4niSegfI,0.0,2,0.25,-5.081,1,0.0655,84.024,4,0.474
1367,0.317,0.481,228613,0.927,3l8yQMdniG6Os8gUBNXV57,0.0,3,0.0583,-5.704,1,0.27,88.931,4,0.448
